PM10,TEMP,HUMI,Year,Gare,Date
36.166666666666664,22.666666666666668,58.5,2022,Franklin D Roosevelet,2022-05-23
30.565217391304348,21.0,46.8,2022,Franklin D Roosevelet,2022-05-24
31.333333333333332,22.0,39.666666666666664,2022,Franklin D Roosevelet,2022-05-25
20.833333333333332,21.5,45.5,2022,Franklin D Roosevelet,2022-05-26
25.125,22.5,50.25,2022,Franklin D Roosevelet,2022-05-27
30.958333333333332,21.25,37.0,2022,Franklin D Roosevelet,2022-05-28
24.363636363636363,20.5,37.0,2022,Franklin D Roosevelet,2022-05-29
26.791666666666668,21.0,,2022,Franklin D Roosevelet,2022-05-30
33.791666666666664,22.0,35.0,2022,Franklin D Roosevelet,2022-05-31
31.708333333333332,21.0,35.0,2022,Franklin D Roosevelet,2022-06-01
36.958333333333336,20.0,30.5,2022,Franklin D Roosevelet,2022-06-02
40.0,23.0,48.5,2022,Franklin D Roosevelet,2022-06-03
36.608695652173914,23.25,60.0,2022,Franklin D Roosevelet,2022-06-04
23.08695652173913,23.0,68.33333333333333,2022,Franklin D Roosevelet,2022-06-05
29.9,22.0,43.0,2022,Franklin D Roosevelet,2022-06-06
28.652173913043477,21.0,66.0,2022,Franklin D Roosevelet,2022-06-07
34.21739130434783,22.0,58.5,2022,Franklin D Roosevelet,2022-06-08
36.875,23.0,38.5,2022,Franklin D Roosevelet,2022-06-09
32.36363636363637,24.0,51.0,2022,Franklin D Roosevelet,2022-06-10
24.217391304347824,22.0,44.0,2022,Franklin D Roosevelet,2022-06-11
22.818181818181817,23.5,,2022,Franklin D Roosevelet,2022-06-12
32.26086956521739,23.5,36.666666666666664,2022,Franklin D Roosevelet,2022-06-13
33.708333333333336,24.4,42.0,2022,Franklin D Roosevelet,2022-06-14
39.75,,38.333333333333336,2022,Franklin D Roosevelet,2022-06-15
39.458333333333336,25.0,37.0,2022,Franklin D Roosevelet,2022-06-16
41.458333333333336,26.857142857142858,41.0,2022,Franklin D Roosevelet,2022-06-17
42.125,29.0,36.0,2022,Franklin D Roosevelet,2022-06-18
43.833333333333336,27.5,48.333333333333336,2022,Franklin D Roosevelet,2022-06-19
41.391304347826086,25.0,60.0,2022,Franklin D Roosevelet,2022-06-20
32.95652173913044,23.5,45.0,2022,Franklin D Roosevelet,2022-06-21
59.333333333333336,23.0,46.166666666666664,2022,Franklin D Roosevelet,2022-06-22
37.833333333333336,25.5,59.0,2022,Franklin D Roosevelet,2022-06-23
36.869565217391305,24.0,57.0,2022,Franklin D Roosevelet,2022-06-24
29.083333333333332,23.0,45.0,2022,Franklin D Roosevelet,2022-06-25
30.5,24.0,44.25,2022,Franklin D Roosevelet,2022-06-26
39.869565217391305,22.0,52.75,2022,Franklin D Roosevelet,2022-06-27
35.375,26.0,44.0,2022,Franklin D Roosevelet,2022-06-28
46.166666666666664,25.0,,2022,Franklin D Roosevelet,2022-06-29
31.791666666666668,23.0,53.0,2022,Franklin D Roosevelet,2022-06-30
32.375,23.666666666666668,41.5,2022,Franklin D Roosevelet,2022-07-01
27.625,23.5,35.5,2022,Franklin D Roosevelet,2022-07-02
26.391304347826086,23.5,44.75,2022,Franklin D Roosevelet,2022-07-03
28.708333333333332,25.0,43.5,2022,Franklin D Roosevelet,2022-07-04
32.833333333333336,24.5,41.0,2022,Franklin D Roosevelet,2022-07-05
38.91304347826087,24.5,37.0,2022,Franklin D Roosevelet,2022-07-06
47.0,24.2,53.333333333333336,2022,Franklin D Roosevelet,2022-07-07
33.375,25.0,36.0,2022,Franklin D Roosevelet,2022-07-08
24.375,26.5,,2022,Franklin D Roosevelet,2022-07-09
21.1,25.0,41.5,2022,Franklin D Roosevelet,2022-07-10
41.47826086956522,27.5,41.0,2022,Franklin D Roosevelet,2022-07-11
36.083333333333336,27.0,49.0,2022,Franklin D Roosevelet,2022-07-12
53.458333333333336,28.333333333333332,32.0,2022,Franklin D Roosevelet,2022-07-13
46.083333333333336,29.25,37.8,2022,Franklin D Roosevelet,2022-07-14
53.68181818181818,28.0,32.333333333333336,2022,Franklin D Roosevelet,2022-07-15
37.0,26.0,34.666666666666664,2022,Franklin D Roosevelet,2022-07-16
31.416666666666668,,25.0,2022,Franklin D Roosevelet,2022-07-17
61.291666666666664,30.0,29.0,2022,Franklin D Roosevelet,2022-07-18
87.875,30.5,44.0,2022,Franklin D Roosevelet,2022-07-19
61.75,30.0,42.0,2022,Franklin D Roosevelet,2022-07-20
55.08695652173913,26.0,49.5,2022,Franklin D Roosevelet,2022-07-21
52.166666666666664,27.5,52.0,2022,Franklin D Roosevelet,2022-07-22
42.875,24.5,58.0,2022,Franklin D Roosevelet,2022-07-23
37.125,27.833333333333332,46.0,2022,Franklin D Roosevelet,2022-07-24
43.291666666666664,27.0,42.0,2022,Franklin D Roosevelet,2022-07-25
43.56521739130435,25.666666666666668,43.25,2022,Franklin D Roosevelet,2022-07-26
45.77272727272727,27.0,52.0,2022,Franklin D Roosevelet,2022-07-27
44.958333333333336,26.0,33.0,2022,Franklin D Roosevelet,2022-07-28
52.75,27.0,33.0,2022,Franklin D Roosevelet,2022-07-29
41.166666666666664,28.0,33.0,2022,Franklin D Roosevelet,2022-07-30
29.90909090909091,26.2,41.0,2022,Franklin D Roosevelet,2022-07-31
32.45454545454545,28.0,55.0,2022,Franklin D Roosevelet,2022-08-01
41.285714285714285,26.5,51.5,2022,Franklin D Roosevelet,2022-08-02
46.56521739130435,28.333333333333332,41.0,2022,Franklin D Roosevelet,2022-08-03
40.625,29.5,49.0,2022,Franklin D Roosevelet,2022-08-04
34.3,24.0,46.0,2022,Franklin D Roosevelet,2022-08-05
26.5,24.666666666666668,,2022,Franklin D Roosevelet,2022-08-06
31.0,25.5,29.0,2022,Franklin D Roosevelet,2022-08-07
44.95652173913044,25.666666666666668,35.0,2022,Franklin D Roosevelet,2022-08-08
41.69565217391305,,33.0,2022,Franklin D Roosevelet,2022-08-09
40.75,25.666666666666668,33.75,2022,Franklin D Roosevelet,2022-08-10
43.25,30.5,26.5,2022,Franklin D Roosevelet,2022-08-11
43.833333333333336,30.666666666666668,24.25,2022,Franklin D Roosevelet,2022-08-12
38.583333333333336,29.5,23.5,2022,Franklin D Roosevelet,2022-08-13
45.083333333333336,29.6,23.0,2022,Franklin D Roosevelet,2022-08-14
29.916666666666668,26.0,50.8,2022,Franklin D Roosevelet,2022-08-15
50.125,28.333333333333332,50.25,2022,Franklin D Roosevelet,2022-08-16
57.916666666666664,26.6,48.0,2022,Franklin D Roosevelet,2022-08-17
58.52173913043478,27.0,46.5,2022,Franklin D Roosevelet,2022-08-18
50.55,26.0,53.0,2022,Franklin D Roosevelet,2022-08-19
30.05,24.333333333333332,48.0,2022,Franklin D Roosevelet,2022-08-20
32.5,27.0,45.0,2022,Franklin D Roosevelet,2022-08-21
43.23809523809524,27.0,49.0,2022,Franklin D Roosevelet,2022-08-22
40.34782608695652,28.0,56.333333333333336,2022,Franklin D Roosevelet,2022-08-23
38.583333333333336,26.0,48.75,2022,Franklin D Roosevelet,2022-08-24
54.0,29.25,40.333333333333336,2022,Franklin D Roosevelet,2022-08-25
29.875,26.333333333333332,59.0,2022,Franklin D Roosevelet,2022-08-26
33.40909090909091,24.0,,2022,Franklin D Roosevelet,2022-08-27
30.727272727272727,26.0,38.0,2022,Franklin D Roosevelet,2022-08-28
38.63636363636363,25.333333333333332,39.0,2022,Franklin D Roosevelet,2022-08-29
42.666666666666664,25.666666666666668,40.333333333333336,2022,Franklin D Roosevelet,2022-08-30
45.130434782608695,28.0,42.5,2022,Franklin D Roosevelet,2022-08-31
41.541666666666664,26.0,45.0,2022,Franklin D Roosevelet,2022-09-01
45.57142857142857,,41.8,2022,Franklin D Roosevelet,2022-09-02
36.416666666666664,25.166666666666668,49.0,2022,Franklin D Roosevelet,2022-09-03
45.19047619047619,26.0,48.0,2022,Franklin D Roosevelet,2022-09-04
52.77272727272727,27.0,54.25,2022,Franklin D Roosevelet,2022-09-05
47.43478260869565,26.0,63.0,2022,Franklin D Roosevelet,2022-09-06
48.714285714285715,,53.0,2022,Franklin D Roosevelet,2022-09-07
38.91304347826087,24.0,58.0,2022,Franklin D Roosevelet,2022-09-08
44.45454545454545,24.0,52.0,2022,Franklin D Roosevelet,2022-09-09
35.0,23.666666666666668,59.666666666666664,2022,Franklin D Roosevelet,2022-09-10
25.82608695652174,24.0,53.333333333333336,2022,Franklin D Roosevelet,2022-09-11
34.869565217391305,24.666666666666668,55.0,2022,Franklin D Roosevelet,2022-09-12
49.90909090909091,26.5,55.0,2022,Franklin D Roosevelet,2022-09-13
41.083333333333336,26.333333333333332,56.5,2022,Franklin D Roosevelet,2022-09-14
42.476190476190474,23.0,51.0,2022,Franklin D Roosevelet,2022-09-15
32.041666666666664,,44.0,2022,Franklin D Roosevelet,2022-09-16
25.869565217391305,21.75,33.6,2022,Franklin D Roosevelet,2022-09-17
25.75,22.25,33.5,2022,Franklin D Roosevelet,2022-09-18
31.75,23.0,39.0,2022,Franklin D Roosevelet,2022-09-19
36.869565217391305,21.25,38.0,2022,Franklin D Roosevelet,2022-09-20
33.391304347826086,21.0,41.0,2022,Franklin D Roosevelet,2022-09-21
36.5,23.0,32.5,2022,Franklin D Roosevelet,2022-09-22
54.458333333333336,22.8,38.75,2022,Franklin D Roosevelet,2022-09-23
35.208333333333336,22.5,45.0,2022,Franklin D Roosevelet,2022-09-24
18.125,22.666666666666668,45.5,2022,Franklin D Roosevelet,2022-09-25
36.904761904761905,22.0,45.8,2022,Franklin D Roosevelet,2022-09-26
30.09090909090909,21.5,48.5,2022,Franklin D Roosevelet,2022-09-27
27.136363636363637,20.5,,2022,Franklin D Roosevelet,2022-09-28
32.77272727272727,19.6,44.0,2022,Franklin D Roosevelet,2022-09-29
39.86363636363637,19.0,44.0,2022,Franklin D Roosevelet,2022-09-30
32.59090909090909,,58.0,2022,Franklin D Roosevelet,2022-10-01
26.652173913043477,23.0,63.0,2022,Franklin D Roosevelet,2022-10-02
23.875,20.5,54.5,2022,Franklin D Roosevelet,2022-10-03
39.458333333333336,20.666666666666668,53.0,2022,Franklin D Roosevelet,2022-10-04
45.75,22.0,51.0,2022,Franklin D Roosevelet,2022-10-05
33.916666666666664,21.0,41.0,2022,Franklin D Roosevelet,2022-10-06
41.583333333333336,21.0,43.166666666666664,2022,Franklin D Roosevelet,2022-10-07
30.0,21.0,41.75,2022,Franklin D Roosevelet,2022-10-08
25.833333333333332,20.666666666666668,39.666666666666664,2022,Franklin D Roosevelet,2022-10-09
47.166666666666664,20.333333333333332,51.0,2022,Franklin D Roosevelet,2022-10-10
31.52173913043478,19.5,44.5,2022,Franklin D Roosevelet,2022-10-11
36.416666666666664,19.5,41.5,2022,Franklin D Roosevelet,2022-10-12
37.833333333333336,,56.0,2022,Franklin D Roosevelet,2022-10-13
26.238095238095237,20.75,63.0,2022,Franklin D Roosevelet,2022-10-14
23.285714285714285,22.0,63.75,2022,Franklin D Roosevelet,2022-10-15
27.666666666666668,22.0,58.333333333333336,2022,Franklin D Roosevelet,2022-10-16
37.625,,68.5,2022,Franklin D Roosevelet,2022-10-17
24.208333333333332,22.0,70.66666666666667,2022,Franklin D Roosevelet,2022-10-18
30.608695652173914,23.0,67.0,2022,Franklin D Roosevelet,2022-10-19
39.458333333333336,22.75,65.0,2022,Franklin D Roosevelet,2022-10-20
36.458333333333336,,63.5,2022,Franklin D Roosevelet,2022-10-21
31.958333333333332,22.5,50.0,2022,Franklin D Roosevelet,2022-10-22
27.347826086956523,22.75,55.0,2022,Franklin D Roosevelet,2022-10-23
37.625,22.0,54.666666666666664,2022,Franklin D Roosevelet,2022-10-24
30.875,22.0,58.57142857142857,2022,Franklin D Roosevelet,2022-10-25
36.666666666666664,,,2022,Franklin D Roosevelet,2022-10-26
51.86363636363637,,,2022,Franklin D Roosevelet,2022-10-27
52.0,,,2022,Franklin D Roosevelet,2022-10-28
46.75,,,2022,Franklin D Roosevelet,2022-10-29
35.52,,,2022,Franklin D Roosevelet,2022-10-30
35.333333333333336,,,2022,Franklin D Roosevelet,2022-10-31
33.291666666666664,,,2022,Franklin D Roosevelet,2022-11-01
40.791666666666664,,,2022,Franklin D Roosevelet,2022-11-02
34.208333333333336,,,2022,Franklin D Roosevelet,2022-11-03
34.25,,,2022,Franklin D Roosevelet,2022-11-04
27.166666666666668,,,2022,Franklin D Roosevelet,2022-11-05
22.625,,,2022,Franklin D Roosevelet,2022-11-06
34.0,,,2022,Franklin D Roosevelet,2022-11-07
35.27272727272727,,,2022,Franklin D Roosevelet,2022-11-08
34.08695652173913,,,2022,Franklin D Roosevelet,2022-11-09
38.0,,,2022,Franklin D Roosevelet,2022-11-10
21.75,,,2022,Franklin D Roosevelet,2022-11-11
31.125,,,2022,Franklin D Roosevelet,2022-11-12
26.125,,,2022,Franklin D Roosevelet,2022-11-13
34.65217391304348,,,2022,Franklin D Roosevelet,2022-11-14
26.045454545454547,,,2022,Franklin D Roosevelet,2022-11-15
39.5,,,2022,Franklin D Roosevelet,2022-11-16
36.625,,,2022,Franklin D Roosevelet,2022-11-17
33.958333333333336,,,2022,Franklin D Roosevelet,2022-11-18
23.208333333333332,16.5,49.111111111111114,2022,Franklin D Roosevelet,2022-11-19
19.52173913043478,16.5,46.875,2022,Franklin D Roosevelet,2022-11-20
26.291666666666668,15.0,54.75,2022,Franklin D Roosevelet,2022-11-21
31.142857142857142,15.5,50.142857142857146,2022,Franklin D Roosevelet,2022-11-22
31.625,15.8,49.5,2022,Franklin D Roosevelet,2022-11-23
43.72727272727273,17.0,54.625,2022,Franklin D Roosevelet,2022-11-24
35.25,17.0,57.0,2022,Franklin D Roosevelet,2022-11-25
37.458333333333336,,54.714285714285715,2022,Franklin D Roosevelet,2022-11-26
22.083333333333332,15.5,53.4,2022,Franklin D Roosevelet,2022-11-27
43.04347826086956,16.0,58.9,2022,Franklin D Roosevelet,2022-11-28
34.625,15.0,54.666666666666664,2022,Franklin D Roosevelet,2022-11-29
32.91304347826087,15.0,53.0,2022,Franklin D Roosevelet,2022-11-30
48.083333333333336,15.0,49.42857142857143,2022,Franklin D Roosevelet,2022-12-01
42.125,13.0,47.285714285714285,2022,Franklin D Roosevelet,2022-12-02
33.791666666666664,13.0,45.5,2022,Franklin D Roosevelet,2022-12-03
28.652173913043477,12.0,44.285714285714285,2022,Franklin D Roosevelet,2022-12-04
28.458333333333332,11.6,49.44444444444444,2022,Franklin D Roosevelet,2022-12-05
37.416666666666664,12.0,54.4,2022,Franklin D Roosevelet,2022-12-06
38.125,12.6,51.0,2022,Franklin D Roosevelet,2022-12-07
39.583333333333336,12.5,50.8,2022,Franklin D Roosevelet,2022-12-08
33.26086956521739,11.25,47.22222222222222,2022,Franklin D Roosevelet,2022-12-09
34.333333333333336,11.0,47.0,2022,Franklin D Roosevelet,2022-12-10
35.416666666666664,10.0,42.42857142857143,2022,Franklin D Roosevelet,2022-12-11
42.958333333333336,8.0,43.5,2022,Franklin D Roosevelet,2022-12-12
34.391304347826086,9.0,37.5,2022,Franklin D Roosevelet,2022-12-13
44.666666666666664,10.0,43.0,2022,Franklin D Roosevelet,2022-12-14
64.16666666666667,9.25,39.833333333333336,2022,Franklin D Roosevelet,2022-12-15
54.0,9.5,42.0,2022,Franklin D Roosevelet,2022-12-16
33.416666666666664,10.5,40.111111111111114,2022,Franklin D Roosevelet,2022-12-17
37.166666666666664,,37.75,2022,Franklin D Roosevelet,2022-12-18
27.625,12.5,50.5,2022,Franklin D Roosevelet,2022-12-19
32.43478260869565,,,2022,Franklin D Roosevelet,2022-12-20
30.55,,,2022,Franklin D Roosevelet,2022-12-21
33.78260869565217,,,2022,Franklin D Roosevelet,2022-12-22
45.73913043478261,,,2022,Franklin D Roosevelet,2022-12-23
37.625,,,2022,Franklin D Roosevelet,2022-12-24
28.26086956521739,,,2022,Franklin D Roosevelet,2022-12-25
34.291666666666664,17.833333333333332,57.5,2022,Franklin D Roosevelet,2022-12-26
37.625,17.0,47.666666666666664,2022,Franklin D Roosevelet,2022-12-27
32.0,17.0,53.5,2022,Franklin D Roosevelet,2022-12-28
53.666666666666664,18.0,53.0,2022,Franklin D Roosevelet,2022-12-29
31.625,18.0,51.5,2022,Franklin D Roosevelet,2022-12-30
43.083333333333336,18.666666666666668,64.33333333333333,2022,Franklin D Roosevelet,2022-12-31
43.291666666666664,19.5,54.666666666666664,2023,Franklin D Roosevelet,2023-01-01
33.17391304347826,,55.4,2023,Franklin D Roosevelet,2023-01-02
40.130434782608695,16.5,53.333333333333336,2023,Franklin D Roosevelet,2023-01-03
36.30434782608695,18.0,67.0,2023,Franklin D Roosevelet,2023-01-04
27.59090909090909,18.5,59.75,2023,Franklin D Roosevelet,2023-01-05
35.2,18.5,54.375,2023,Franklin D Roosevelet,2023-01-06
27.772727272727273,,50.0,2023,Franklin D Roosevelet,2023-01-07
22.75,17.5,48.75,2023,Franklin D Roosevelet,2023-01-08
32.625,,44.2,2023,Franklin D Roosevelet,2023-01-09
35.291666666666664,16.0,46.875,2023,Franklin D Roosevelet,2023-01-10
36.40909090909091,18.0,56.714285714285715,2023,Franklin D Roosevelet,2023-01-11
38.125,18.0,51.5,2023,Franklin D Roosevelet,2023-01-12
51.333333333333336,17.5,43.0,2023,Franklin D Roosevelet,2023-01-13
30.043478260869566,17.666666666666668,52.4,2023,Franklin D Roosevelet,2023-01-14
19.545454545454547,17.5,43.666666666666664,2023,Franklin D Roosevelet,2023-01-15
36.0,15.333333333333334,43.333333333333336,2023,Franklin D Roosevelet,2023-01-16
35.77272727272727,14.25,44.666666666666664,2023,Franklin D Roosevelet,2023-01-17
37.333333333333336,13.25,36.5,2023,Franklin D Roosevelet,2023-01-18
32.5,13.75,42.333333333333336,2023,Franklin D Roosevelet,2023-01-19
39.78947368421053,13.75,43.666666666666664,2023,Franklin D Roosevelet,2023-01-20
30.875,13.0,40.0,2023,Franklin D Roosevelet,2023-01-21
28.75,12.333333333333334,35.2,2023,Franklin D Roosevelet,2023-01-22
34.76,12.571428571428571,39.0,2023,Franklin D Roosevelet,2023-01-23
39.083333333333336,12.0,41.333333333333336,2023,Franklin D Roosevelet,2023-01-24
36.52173913043478,11.0,42.8,2023,Franklin D Roosevelet,2023-01-25
37.416666666666664,12.0,48.333333333333336,2023,Franklin D Roosevelet,2023-01-26
34.625,14.0,44.77777777777778,2023,Franklin D Roosevelet,2023-01-27
26.875,12.5,41.0,2023,Franklin D Roosevelet,2023-01-28
26.041666666666668,12.4,35.8,2023,Franklin D Roosevelet,2023-01-29
36.0,14.0,54.25,2023,Franklin D Roosevelet,2023-01-30
45.083333333333336,13.666666666666666,48.666666666666664,2023,Franklin D Roosevelet,2023-01-31
45.56521739130435,15.0,49.8,2023,Franklin D Roosevelet,2023-02-01
39.166666666666664,16.0,45.75,2023,Franklin D Roosevelet,2023-02-02
34.52173913043478,16.0,50.333333333333336,2023,Franklin D Roosevelet,2023-02-03
26.166666666666668,16.166666666666668,54.0,2023,Franklin D Roosevelet,2023-02-04
22.782608695652176,15.666666666666666,41.166666666666664,2023,Franklin D Roosevelet,2023-02-05
39.88235294117647,13.0,59.0,2023,Franklin D Roosevelet,2023-02-06
32.083333333333336,11.0,,2023,Franklin D Roosevelet,2023-02-07
32.958333333333336,13.0,32.0,2023,Franklin D Roosevelet,2023-02-08
57.541666666666664,13.0,31.666666666666668,2023,Franklin D Roosevelet,2023-02-09
52.833333333333336,14.25,44.333333333333336,2023,Franklin D Roosevelet,2023-02-10
40.041666666666664,15.0,47.0,2023,Franklin D Roosevelet,2023-02-11
23.857142857142858,15.75,48.8,2023,Franklin D Roosevelet,2023-02-12
47.375,13.0,47.333333333333336,2023,Franklin D Roosevelet,2023-02-13
63.291666666666664,16.0,44.0,2023,Franklin D Roosevelet,2023-02-14
73.70833333333333,16.0,41.75,2023,Franklin D Roosevelet,2023-02-15
54.59090909090909,17.0,53.0,2023,Franklin D Roosevelet,2023-02-16
41.916666666666664,18.0,58.0,2023,Franklin D Roosevelet,2023-02-17
34.76190476190476,19.5,45.0,2023,Franklin D Roosevelet,2023-02-18
32.5,18.0,45.25,2023,Franklin D Roosevelet,2023-02-19
57.833333333333336,16.5,41.0,2023,Franklin D Roosevelet,2023-02-20
58.208333333333336,17.0,42.666666666666664,2023,Franklin D Roosevelet,2023-02-21
51.875,16.5,53.666666666666664,2023,Franklin D Roosevelet,2023-02-22
39.75,17.0,48.0,2023,Franklin D Roosevelet,2023-02-23
37.583333333333336,,50.0,2023,Franklin D Roosevelet,2023-02-24
31.041666666666668,16.0,32.5,2023,Franklin D Roosevelet,2023-02-25
25.375,15.5,28.0,2023,Franklin D Roosevelet,2023-02-26
52.869565217391305,13.333333333333334,,2023,Franklin D Roosevelet,2023-02-27
44.869565217391305,13.0,23.0,2023,Franklin D Roosevelet,2023-02-28
39.5,13.4,33.0,2023,Franklin D Roosevelet,2023-03-01
47.75,14.5,30.75,2023,Franklin D Roosevelet,2023-03-02
42.666666666666664,,38.333333333333336,2023,Franklin D Roosevelet,2023-03-03
28.166666666666668,14.0,37.6,2023,Franklin D Roosevelet,2023-03-04
15.666666666666666,,40.0,2023,Franklin D Roosevelet,2023-03-05
43.72727272727273,15.0,37.0,2023,Franklin D Roosevelet,2023-03-06
31.583333333333332,14.666666666666666,38.5,2023,Franklin D Roosevelet,2023-03-07
47.65,15.0,65.0,2023,Franklin D Roosevelet,2023-03-08
44.391304347826086,18.0,55.5,2023,Franklin D Roosevelet,2023-03-09
45.285714285714285,,47.0,2023,Franklin D Roosevelet,2023-03-10
24.708333333333332,16.0,35.333333333333336,2023,Franklin D Roosevelet,2023-03-11
31.958333333333332,,48.0,2023,Franklin D Roosevelet,2023-03-12
31.818181818181817,19.5,65.0,2023,Franklin D Roosevelet,2023-03-13
30.347826086956523,17.5,37.0,2023,Franklin D Roosevelet,2023-03-14
34.208333333333336,16.0,38.666666666666664,2023,Franklin D Roosevelet,2023-03-15
26.75,,35.0,2023,Franklin D Roosevelet,2023-03-16
31.42105263157895,19.0,59.0,2023,Franklin D Roosevelet,2023-03-17
20.608695652173914,19.0,,2023,Franklin D Roosevelet,2023-03-18
16.608695652173914,18.666666666666668,44.0,2023,Franklin D Roosevelet,2023-03-19
24.666666666666668,16.333333333333332,42.5,2023,Franklin D Roosevelet,2023-03-20
33.77272727272727,18.0,51.333333333333336,2023,Franklin D Roosevelet,2023-03-21
34.095238095238095,18.0,48.5,2023,Franklin D Roosevelet,2023-03-22
32.61904761904762,19.666666666666668,53.5,2023,Franklin D Roosevelet,2023-03-23
36.9,18.5,,2023,Franklin D Roosevelet,2023-03-24
30.041666666666668,19.0,39.333333333333336,2023,Franklin D Roosevelet,2023-03-25
25.681818181818183,,41.5,2023,Franklin D Roosevelet,2023-03-26
36.083333333333336,17.0,28.5,2023,Franklin D Roosevelet,2023-03-27
32.166666666666664,16.0,31.285714285714285,2023,Franklin D Roosevelet,2023-03-28
43.541666666666664,19.0,42.0,2023,Franklin D Roosevelet,2023-03-29
36.333333333333336,20.0,44.714285714285715,2023,Franklin D Roosevelet,2023-03-30
37.04545454545455,19.5,,2023,Franklin D Roosevelet,2023-03-31
33.0,19.5,42.0,2023,Franklin D Roosevelet,2023-04-01
33.291666666666664,18.5,41.0,2023,Franklin D Roosevelet,2023-04-02
37.91304347826087,16.666666666666668,34.0,2023,Franklin D Roosevelet,2023-04-03
37.458333333333336,16.5,24.0,2023,Franklin D Roosevelet,2023-04-04
41.5,,29.0,2023,Franklin D Roosevelet,2023-04-05
43.208333333333336,19.0,30.0,2023,Franklin D Roosevelet,2023-04-06
36.083333333333336,19.0,43.333333333333336,2023,Franklin D Roosevelet,2023-04-07
29.625,17.2,39.0,2023,Franklin D Roosevelet,2023-04-08
26.875,19.0,38.75,2023,Franklin D Roosevelet,2023-04-09
30.956521739130434,19.4,39.75,2023,Franklin D Roosevelet,2023-04-10
37.608695652173914,18.5,44.5,2023,Franklin D Roosevelet,2023-04-11
36.38095238095238,18.0,49.0,2023,Franklin D Roosevelet,2023-04-12
41.31818181818182,,33.5,2023,Franklin D Roosevelet,2023-04-13
37.59090909090909,,35.5,2023,Franklin D Roosevelet,2023-04-14
26.083333333333332,17.0,51.0,2023,Franklin D Roosevelet,2023-04-15
23.916666666666668,19.0,37.333333333333336,2023,Franklin D Roosevelet,2023-04-16
32.041666666666664,17.666666666666668,40.4,2023,Franklin D Roosevelet,2023-04-17
52.4375,18.5,51.0,2023,Franklin D Roosevelet,2023-04-18
34.25,18.5,40.5,2023,Franklin D Roosevelet,2023-04-19
36.166666666666664,21.0,27.333333333333332,2023,Franklin D Roosevelet,2023-04-20
34.333333333333336,17.0,39.0,2023,Franklin D Roosevelet,2023-04-21
29.041666666666668,20.0,42.0,2023,Franklin D Roosevelet,2023-04-22
23.375,,49.0,2023,Franklin D Roosevelet,2023-04-23
32.916666666666664,18.333333333333332,44.0,2023,Franklin D Roosevelet,2023-04-24
33.75,17.333333333333332,45.0,2023,Franklin D Roosevelet,2023-04-25
39.666666666666664,18.666666666666668,36.0,2023,Franklin D Roosevelet,2023-04-26
39.333333333333336,17.0,41.5,2023,Franklin D Roosevelet,2023-04-27
33.04347826086956,,69.75,2023,Franklin D Roosevelet,2023-04-28
28.958333333333332,,52.5,2023,Franklin D Roosevelet,2023-04-29
22.583333333333332,18.5,48.75,2023,Franklin D Roosevelet,2023-04-30
25.208333333333332,18.0,47.666666666666664,2023,Franklin D Roosevelet,2023-05-01
31.833333333333332,19.0,51.0,2023,Franklin D Roosevelet,2023-05-02
37.041666666666664,20.0,40.0,2023,Franklin D Roosevelet,2023-05-03
35.43478260869565,20.6,49.0,2023,Franklin D Roosevelet,2023-05-04
34.04347826086956,20.333333333333332,59.0,2023,Franklin D Roosevelet,2023-05-05
26.208333333333332,20.666666666666668,58.4,2023,Franklin D Roosevelet,2023-05-06
19.0,20.5,69.0,2023,Franklin D Roosevelet,2023-05-07
25.458333333333332,19.333333333333332,62.0,2023,Franklin D Roosevelet,2023-05-08
34.38095238095238,20.333333333333332,60.57142857142857,2023,Franklin D Roosevelet,2023-05-09
47.1,19.5,49.25,2023,Franklin D Roosevelet,2023-05-10
56.5,18.666666666666668,53.0,2023,Franklin D Roosevelet,2023-05-11
38.69565217391305,20.0,46.666666666666664,2023,Franklin D Roosevelet,2023-05-12
32.43478260869565,,50.333333333333336,2023,Franklin D Roosevelet,2023-05-13
33.041666666666664,19.0,50.333333333333336,2023,Franklin D Roosevelet,2023-05-14
40.041666666666664,19.5,62.0,2023,Franklin D Roosevelet,2023-05-15
46.43478260869565,19.0,40.75,2023,Franklin D Roosevelet,2023-05-16
33.375,18.333333333333332,42.0,2023,Franklin D Roosevelet,2023-05-17
31.708333333333332,17.0,35.4,2023,Franklin D Roosevelet,2023-05-18
40.958333333333336,20.0,37.0,2023,Franklin D Roosevelet,2023-05-19
35.125,,38.5,2023,Franklin D Roosevelet,2023-05-20
34.333333333333336,,,2023,Franklin D Roosevelet,2023-05-21
78.95454545454545,22.0,,2023,Franklin D Roosevelet,2023-05-22
60.833333333333336,20.5,54.0,2023,Franklin D Roosevelet,2023-05-23
63.416666666666664,21.0,37.0,2023,Franklin D Roosevelet,2023-05-24
59.375,21.0,39.0,2023,Franklin D Roosevelet,2023-05-25
57.833333333333336,,44.5,2023,Franklin D Roosevelet,2023-05-26
37.041666666666664,22.0,41.0,2023,Franklin D Roosevelet,2023-05-27
31.083333333333332,23.0,43.0,2023,Franklin D Roosevelet,2023-05-28
33.17391304347826,22.0,47.0,2023,Franklin D Roosevelet,2023-05-29
47.833333333333336,23.0,35.75,2023,Franklin D Roosevelet,2023-05-30
47.875,23.0,44.75,2023,Franklin D Roosevelet,2023-05-31
