Date,Year,Gare,Attribute,Value
2013-09-16,2013,Franklin D Roosevelt,NO,34.125
2013-09-17,2013,Franklin D Roosevelt,NO,42.625
2013-09-18,2013,Franklin D Roosevelt,NO,31.416666666666668
2013-09-19,2013,Franklin D Roosevelt,NO,53.083333333333336
2013-09-20,2013,Franklin D Roosevelt,NO,37.958333333333336
2013-09-21,2013,Franklin D Roosevelt,NO,47.333333333333336
2013-09-22,2013,Franklin D Roosevelt,NO,36.666666666666664
2013-09-23,2013,Franklin D Roosevelt,NO,27.958333333333332
2013-09-24,2013,Franklin D Roosevelt,NO,65.58333333333333
2013-09-25,2013,Franklin D Roosevelt,NO,101.41666666666667
2013-09-26,2013,Franklin D Roosevelt,NO,68.375
2013-09-27,2013,Franklin D Roosevelt,NO,39.375
2013-09-28,2013,Franklin D Roosevelt,NO,30.083333333333332
2013-09-29,2013,Franklin D Roosevelt,NO,38.75
2013-09-30,2013,Franklin D Roosevelt,NO,17.0
2013-10-01,2013,Franklin D Roosevelt,NO,17.0
2013-10-02,2013,Franklin D Roosevelt,NO,17.0
2013-10-03,2013,Franklin D Roosevelt,NO,17.0
2013-10-04,2013,Franklin D Roosevelt,NO,38.458333333333336
2013-10-05,2013,Franklin D Roosevelt,NO,39.958333333333336
2013-10-06,2013,Franklin D Roosevelt,NO,24.166666666666668
2013-10-07,2013,Franklin D Roosevelt,NO,35.125
2013-10-08,2013,Franklin D Roosevelt,NO,54.625
2013-10-09,2013,Franklin D Roosevelt,NO,50.416666666666664
2013-10-10,2013,Franklin D Roosevelt,NO,39.0
2013-10-11,2013,Franklin D Roosevelt,NO,36.5
2013-10-12,2013,Franklin D Roosevelt,NO,33.708333333333336
2013-10-13,2013,Franklin D Roosevelt,NO,56.25
2013-10-14,2013,Franklin D Roosevelt,NO,52.416666666666664
2013-10-15,2013,Franklin D Roosevelt,NO,53.75
2013-10-16,2013,Franklin D Roosevelt,NO,105.5
2013-10-17,2013,Franklin D Roosevelt,NO,71.79166666666667
2013-10-18,2013,Franklin D Roosevelt,NO,94.0
2013-10-19,2013,Franklin D Roosevelt,NO,72.08333333333333
2013-10-20,2013,Franklin D Roosevelt,NO,54.333333333333336
2013-10-21,2013,Franklin D Roosevelt,NO,75.75
2013-10-22,2013,Franklin D Roosevelt,NO,67.54166666666667
2013-10-23,2013,Franklin D Roosevelt,NO,53.458333333333336
2013-10-24,2013,Franklin D Roosevelt,NO,65.45833333333333
2013-10-25,2013,Franklin D Roosevelt,NO,76.33333333333333
2013-10-26,2013,Franklin D Roosevelt,NO,57.583333333333336
2013-10-27,2013,Franklin D Roosevelt,NO,26.84
2013-10-28,2013,Franklin D Roosevelt,NO,30.0
2013-10-29,2013,Franklin D Roosevelt,NO,47.75
2013-10-30,2013,Franklin D Roosevelt,NO,89.91666666666667
